,Created At,Text,Location,Address,Longitude,Latitude
921,Wed Mar 04 18:40:31 +0000 2020," @ DynamicDesignUK @ letsencrypt Hi , 've re-issued certs affected Let 's Encrypt CAA record rech… https : //t.co/vWj5bDLJG6","Seattle, WA","Seattle, King County, Washington, United States of America",-122.3300624,47.6038321
922,Wed Mar 04 18:40:37 +0000 2020, Intervention application filed @ UNHumanRights India Supreme Court requesting review # CAA ensure complies international # HumanRights law . Staff writer Alina Rizvi story https : //t.co/o3TSYWIoTo,"New York, USA","New York, United States of America",-74.0060152,40.7127281
925,Wed Mar 04 18:40:56 +0000 2020," In House Commons , India faces fire CAA , Delhi riots . https : //t.co/h3RP68WZRK",India,India,78.6677428,22.3511148
927,Wed Mar 04 18:41:07 +0000 2020," Well , express disappointment lack faith Supreme Court . What ’ point denying ? He did… https : //t.co/xPLIMpKZU0",Bangalore and New Delhi,"Moving Solutions-Bangalore, Plot No 1169, Sahakarita Marg, Pkt - III, Mayur Vihar I, Samaspur, Mayur Vihar Tehsil, East Delhi, Delhi, 560102, India",77.2946818,28.6083879
928,Wed Mar 04 18:41:22 +0000 2020, These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise… https : //t.co/qUeqDAUvMC,"Navsari, India","Navsari, Navsari Taluka, Nav Sari District, Gujarat, 396400, India",72.9323831,20.952407
929,Wed Mar 04 18:41:25 +0000 2020, RT @ Manesha76 : India slams UNHRC filing intervention application Supreme Court CAA | India News - Times India https : //t.co/G…,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
933,Wed Mar 04 18:41:38 +0000 2020, anti caa protesters basically traitors,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
934,Wed Mar 04 18:41:46 +0000 2020," @ rssurjewala @ INCIndia Aapse bada gyani koi nahin ... issue ... CAA , NPR NRC ... .your party starts take back turn day",Delhi NCR,"NCR, Sant nagar road, Rohit Kunj, Saraswati Vihar Tehsil, North West Delhi, Delhi, 110034, India",77.1212148,28.6882438
937,Wed Mar 04 18:41:55 +0000 2020, As proud indian I must say favourite fully support CAA I ... therefore the… https : //t.co/Zo3QjxFAGB,"Kingston upon Thames, London","Kingston upon Thames, London, Greater London, England, KT1 1JS, United Kingdom",-0.3062621,51.4096275
940,Wed Mar 04 18:42:03 +0000 2020, Pro CAA supporters GK 😃 # nrc_caa_npr https : //t.co/CZa60AyL2q,United States,United States,-100.4458825,39.7837304
942,Wed Mar 04 18:42:10 +0000 2020," Entire muslim created , reminder Direct Action Day 1946 . # CAA justified . # ShaheenBagh part larg… https : //t.co/x859yKl4E2",Jammu And Kashmir,"Jammu and Kashmir, India",76.7972892,34.0476564
944,Wed Mar 04 18:42:26 +0000 2020," Government India order # UNHRC wind offices country . UNHCR presence India sufferance GOI , It ’ action subversive India ’ sovereignty insult Parliament . Time take action",Bombay,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
946,Wed Mar 04 18:42:27 +0000 2020," I 'm tired people privilege play devil 's advocate CAA , NRC , NPR issue . So blanke… https : //t.co/rzFci5hgrD",India,India,78.6677428,22.3511148
948,Wed Mar 04 18:42:31 +0000 2020," In 2005 , Tharoor 's govt , UPA , proposed urgency drafting updating NRC Assam . The UPA Home Minister said feared Assam could one day Bangladeshi chief minister . PM Manmohan Singh chaired meeting . https : //t.co/37bpBEJONq",India🇮🇳,India,78.6677428,22.3511148
950,Wed Mar 04 18:42:49 +0000 2020," @ sardesairajdeep @ harsh_mander Nice try , hindus living abroad welcome persecuted bad count… https : //t.co/wEs8Zt6mFG",england,"England, United Kingdom",-0.5402402866174321,52.7954791
953,Wed Mar 04 18:43:02 +0000 2020," # WomenofShaheenBagh seem tell # RahulGandhi say CAA , time die may wish political survival .",India,India,78.6677428,22.3511148
954,Wed Mar 04 18:43:08 +0000 2020, UP Police bust Rohingya gang settling illegal Bangladeshis Kanpur & amp ; allegedly funding anti-CAA protests The funds transferred operation 's mastermind based Mumbai The mastermind believed used money finance anti-CAA protests,"Muscat, Oman","مسقط, محافظة مسقط, سلطنة عُمان Oman",58.5451305,23.5997857
955,Wed Mar 04 18:43:10 +0000 2020, @ JhaSanjay Is anything astonished ? ? What happened whole nation que due to… https : //t.co/plOh8qvbdy,"Patna,Kolkata","Kolkata, West Bengal, 700069, India",88.3476023,22.5677459
957,Wed Mar 04 18:43:20 +0000 2020, Police every city town India try disrupt peace & amp ; destroy public & amp ; private property . MUST USE IRON HAND FOR THESE ANTI-NATIONAL CRIMINALS .,"Bengaluru South, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
959,Wed Mar 04 18:43:46 +0000 2020," `` 51 % Pak Hindus bonded ( chained ) labours . Kasturi , showing & amp ; family kept chains 'owners ' . As per Dawn , 2.3 Million ppl r bonded labour Pak , 80 % em Hindus . U r opposing CAA liberation 2 Million chained Hindus '' https : //t.co/AG66Kk5dJs https : //t.co/6vHYoakYrm",Hindustan,India,78.6677428,22.3511148
961,Wed Mar 04 18:44:12 +0000 2020," `` Q. CAA Dr Ambedkar A. U r anti-Dalit . 85 % Pak CAA beneficiaries Dalits , tribals & amp ; backward classes . They treated untouchables . There separate water-taps 4 Hindu kids schools . Sanitary jobs reserved Non-Ms. '' More https : //t.co/AG66Kk5dJs https : //t.co/JBiyoPzcQ5",Hindustan,India,78.6677428,22.3511148
962,Wed Mar 04 18:44:13 +0000 2020, Uefa revenues 38 % 2018/19 https : //t.co/YQJFvwayyu,"Istanbul, Turkey","İstanbul, Marmara Bölgesi, Türkiye",29.052495,41.0766019
966,Wed Mar 04 18:44:35 +0000 2020," How deadly Covid-19 ? The fatality depends characteristics virus , also seriously ill patients treated . It also plays role whether clear large epidemic . https : //t.co/WHPCG8EVir",Nederland,Nederland,5.7480821,52.5001698
968,Wed Mar 04 18:44:58 +0000 2020, @ DelhiPolice got video North-East Delhi ’ Chand Bagh area DCP Amit Sharma attacked HC Ratan Lal w… https : //t.co/F4eEnSrw0J,India ,India,78.6677428,22.3511148
970,Wed Mar 04 18:45:12 +0000 2020," FoE & amp ; Free Speech , works nobody gets waiver . Even\ `` hate speech '' free speech ! Why judges think sedi… https : //t.co/01Si1D1S69",Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
973,Wed Mar 04 18:45:31 +0000 2020, @ RailWorksCo proud support # RailDay2020,"Kansas, USA","Kansas, United States of America",-98.5821872,38.27312
976,Wed Mar 04 18:45:42 +0000 2020," Let ’ Encrypt Discovers CAA Bug , Must Revoke Customer Certificates - Slashdot https : //t.co/sQ6aJHHe2r & gt ; Let ’ Encrypt users need manually force-renew avoid downtime .",Switzerland,Schweiz/Suisse/Svizzera/Svizra,8.2319736,46.7985624
977,Wed Mar 04 18:45:44 +0000 2020, `` One-sided Govt aided Riots/Pogroms/Genocide '' - If past victims knew stopping `` Genocide '' easy p… https : //t.co/p71vqEvFGi,Golden State,"Golden State, Washington Place Phase 2, Washington Place, Dasmariñas, Cavite, Calabarzon, 4114, Philippines",120.9700465,14.2759486
981,Wed Mar 04 18:45:52 +0000 2020, Dunlap Tabbed CAA Women 's Golfer Week https : //t.co/THBpA9NkiS,"Charleston, SC","Charleston, Charleston County, South Carolina, United States of America",-79.9402728,32.7876012
986,Wed Mar 04 18:46:15 +0000 2020, When 18999 people already given citizenship last 5 years without mentioning religion need CAA ? And stopping government provide citizenship religious prosecuted minorities current foe CAA ?,Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
988,Wed Mar 04 18:46:20 +0000 2020," @ DJ_Vdx @ rahulpandita Yes Bangladesh , This one three countries included CAA , previous… https : //t.co/6D0uHSNZr7",United States,United States,-100.4458825,39.7837304
989,Wed Mar 04 18:46:21 +0000 2020," RT @ girishalva : `` It 's pre- planned , well planned ? '' And mastermind . https : //t.co/VV89NQanKa",vaikunth,"Vaikunth, Mount Mary Road, Mount Mary, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",72.82252428219358,19.0503568
990,Wed Mar 04 18:46:38 +0000 2020, UN High Com Of Human Rights Files Intervention Application In SC Against CAA . We welcome intervention & amp ; hope international commitments # ICCPR & amp ; # ICESCR reminded relevant # GeneralComments . @ forum_asia @ idsnupdates @ omctorg @ fidh_en https : //t.co/d79TuFfBg9,"London, UK","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219
996,Wed Mar 04 18:47:19 +0000 2020, @ bapu_caa @ hypocritereborn @ AbhishBanerj @ TVMohandasPai Kidhr hai detention camp ? Bangladesh made clear ki t… https : //t.co/PpvP65AUQE,Indian ,"The Indian, Clarke's Beach, Newfoundland, Newfoundland and Labrador, A0A 3C0, Canada",-53.3013817,47.5173378
997,Wed Mar 04 18:47:19 +0000 2020, RT @ CofCSports : Dunlap Tabbed CAA Women 's Golfer Week https : //t.co/THBpA9NkiS,"Charleston, SC","Charleston, Charleston County, South Carolina, United States of America",-79.9402728,32.7876012
998,Wed Mar 04 18:47:27 +0000 2020," Now Goa , Congress leader Ramkrishna Jalmi arrested ! Reason ? Because hate speech Lord Parashuram anti-CAA rally backed Goa Church ! Dear Hindus , I 'm reminding , anti-CAA protest aims eliminate us ! Do n't forget !",Ahmedabad,"Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.5797068,23.0216238
1000,Wed Mar 04 18:47:41 +0000 2020," @ Pk98585158 @ rahulpandita Yes exactly , persecuted communities even included CAA . Why ? Because they… https : //t.co/HDlNkfwsYu",Jammu,"Jammu, Jammu and Kashmir, 180001, India",74.8580917,32.7185614
1001,Wed Mar 04 18:47:45 +0000 2020, Agreed !,Toronto,"Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.387207,43.653963
1002,Wed Mar 04 18:47:55 +0000 2020, RT @ Pawankhera : Here truth . This press conference expose bjp # Assam # NRC https : //t.co/8Ukk5b64NJ,"Karnataka, India","Karnataka, India",75.7223521,14.5203896
1005,Wed Mar 04 18:48:08 +0000 2020," `` NPR NRC '' : - @ AnisPFI , General Secretary , Popular Front India https : //t.co/p22VnBLehi WATCH , SUBSCRIBE👆🏿 , LIKE , COMMENT & amp ; SHARE # NPR # NRC","Udupi, Karnataka ","Udupi, Udupi taluku, Udupi district, Karnataka, 576101, India",74.7473232,13.3419169
1006,Wed Mar 04 18:48:14 +0000 2020, Delhi riot victims # DelhiViolence # DelhiPolice # CitizenshipAmendmentAct # Chandbagh # India # Delhi # delhiriots # delhiriots2020 # documentaryphotography # reportagespotlight # huffpostgram # riots # photojournalism # nrc # caa # constitution # npr https : //t.co/Z2CGA0U28O,Jammu And Kashmir,"Jammu and Kashmir, India",76.7972892,34.0476564
1007,Wed Mar 04 18:48:16 +0000 2020, RT @ kdhanushpriya : There poll going CAA n NRC https : //t.co/2pSWX95l0a vote No it.. Do support CAA n NRC…,Tirunelveli,"Tirunelveli, Manur, Tirunelveli Kattabo, Tamil Nadu, 627001, India",77.8114843,8.8082342
1011,Wed Mar 04 18:48:31 +0000 2020, Why oppose CAA ? Because Muslims decide Pak whether Hindus would stay second class citizens leave . Indian Muslims want veto power India well Pak Hindus . @ Si_lv_er @ abhijitmajumder @ sgurumurthy @ RituRathaur @ sushantsareen @ Saru81589968,mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1016,Wed Mar 04 18:48:53 +0000 2020," UNHRC petition part global effort Jehadies , commies & amp ; foreign funded NGOs gang undermine India . It origins hate Modi & amp ; deep desire finish timeless plural traditions India . @ Si_lv_er @ davidfrawleyved @ abhijitmajumder @ RituRathaur",mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1018,Wed Mar 04 18:49:00 +0000 2020, BJP suspends two anti-CAA resolutions https : //t.co/AgVsEAFfTJ,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
1019,Wed Mar 04 18:49:14 +0000 2020, India defends CAA UN rights chief approaches Supreme Court https : //t.co/5E5oN41fDE,Kuwait,‏الكويت‎,47.4979476,29.2733964
1020,Wed Mar 04 18:49:37 +0000 2020," @ BDUTT Come madam Muslims mob , look Police attack instead fired Place where… https : //t.co/7LFuTYIFfz",NE IND,"Northeast Industrial, Edmonton, Alberta, Canada",-113.3291468,53.5886136
1021,Wed Mar 04 18:49:43 +0000 2020," Yogi Police Targeting Aligarh Students Stop Vendetta Withdraw cases , filed AMU students protesting CAA , NRC & amp ; NPR # YogiAdityanath # UPPolice # aligarh # amu # campusfront https : //t.co/11FVaz7Of4","Udupi, Karnataka ","Udupi, Udupi taluku, Udupi district, Karnataka, 576101, India",74.7473232,13.3419169
1024,Wed Mar 04 23:40:27 +0000 2020, Flybe source `` game '' . Wo n't make announcement till last plane lands tonight - thought around 11pm . Flybe base aircraft outside UK overnight therefore limited expected role CAA .,United Kingdom,United Kingdom,-3.2765753,54.7023545
1027,Wed Mar 04 23:40:35 +0000 2020," USCIRF @ CommrBhargava : “ Many Indian citizens , particular Muslims , citizenship questioned challenged local authorities excluded National Register Citizens despite families lived India generations. ” # NRC # CAA",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1029,Wed Mar 04 23:40:40 +0000 2020, Swara Bhaskar instigating public mocking `` humanetarian CAA bill '' . Watch till end Swara shared stage Sharjeel Imam wanted cut Aasam & amp ; arranged rallies free JNU backdoor She provoked public police @ TarekFatah https : //t.co/lKVvH36D6k,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.387207,43.653963
1031,Wed Mar 04 23:40:53 +0000 2020, @ arifaajakia @ marvisirmed Sir @ arifaajakia want ask u one question right thats ... .. UNHR… https : //t.co/duLSVsMVYy,भारत ,India,78.6677428,22.3511148
1032,Wed Mar 04 23:40:56 +0000 2020, RT @ ztatus : Zayn Malik Signs With CAA – Variety https : //t.co/wQgz6B1LQW,Paio Pires Portugal ,"Seixal, Arrentela e Aldeia de Paio Pires, Seixal, Setúbal, Península de Setúbal, Área Metropolitana de Lisboa, Portugal",-9.082991686774314,38.61851395
1038,Wed Mar 04 23:41:11 +0000 2020," SAY NO TO CAA , NRC , NPR . FUCK BJP FUCK RSS",World,"World, Victoria Street, Mitchelltown, Te Aro, Wellington, Wellington City, Wellington, 6040, New Zealand",174.7757724,-41.289636
1043,Wed Mar 04 23:41:52 +0000 2020," Bidar sedition case : Court grants anticipatory bail school management officials Earlier , mother student… https : //t.co/YCHjhhuQlj","Besant Nagar, Chennai","Besant Nagar, Zone 13 Adyar, Chennai, Chennai district, Tamil Nadu, 600090, India",80.2682259,12.9996907
1048,Wed Mar 04 23:42:03 +0000 2020," Scoured scores interviews & amp ; speeches CAA . In , trashes SC citing Ayodhya , 370 , Habeas Corpus et al . Doubts integrity judges . Clouds judgements . Asks `` minority '' come streets & amp ; fleetingly talks `` hearts '' . Red herring . Sinister man https : //t.co/CV1wFNxjXf",Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
1050,Wed Mar 04 23:42:17 +0000 2020, RT @ PratikChaubey : Instead SAY NO TO CAA It SAY YES TO PROPAGANDA 😅😅😅 https : //t.co/nJTURnzGcM,patna,"Patna, Patna Rural, Patna, Bihar, 800001, India",85.1235252,25.6093239
1051,Wed Mar 04 23:42:18 +0000 2020," Harsh Mander , formerly NAC run Sonia Gandhi , instigating rebellion elected Parliament India SC . He telling people revolt two pillars democracy . SC , right said today , must FIRST sort . https : //t.co/Wx75sMxPx2","Cary, NC","Cary, Wake County, North Carolina, 27513-4997, United States of America",-78.7811964,35.7883046
1052,Wed Mar 04 23:42:19 +0000 2020," @ SaketGokhale Who says Hindus suffer/die .. NRC implemented national level MoShah govt ? B/c Amit Shah says Passport , Voter+Aadhaar cards n't proofs citizenship . See proof Hindus suffered b/c Assam 's NRC 👹 Watch : 👇 https : //t.co/W83DG0QRKr",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
1053,Wed Mar 04 23:42:24 +0000 2020," In wake # CoronavirusOutbreak Telangana , Home Minister Amit Shah cancelled visit Hyderabad prevent massing crowds public meeting . # CoronaAlert # coronavirusindia # coronavirus https : //t.co/3zvyqQZT5x",Tinsukia Assam,"Tinsukia, Assam, India",95.5306347312879,27.52016575
1057,Wed Mar 04 23:42:48 +0000 2020," . @ AmanWadud : “ The Indian Constitution , unparralled document history modern nations , guarantees right live dignity . The NRC exercise , implemented , deny right ... ” # DelhiRiots2020 Watch live : https : //t.co/kQanRx6f2Z https : //t.co/QCqjUza952","Budapest, Hungary","Budapest, Közép-Magyarország, Magyarország",19.14607278448202,47.48138955
1060,Wed Mar 04 23:43:09 +0000 2020," When Nationalist passerby saw Maulana protesting # CAA using Madrassa children lined street , acted immediately & amp ; called local police remove hats & amp ; badges Location : somewhere Bihar Hope happens places 😀 https : //t.co/hwaVPceYJM",Bombay,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1061,Wed Mar 04 23:43:21 +0000 2020, The king coming # ZaynIsComing yasssss,México,"Ciudad de México, Cuauhtémoc, Ciudad de México, 06060, México",-99.1331785,19.4326296
1063,Wed Mar 04 23:43:43 +0000 2020, @ santhoshd @ saliltripathi @ USCIRF @ ProfVarshney Will refugees fast tracked CAA receive voting rights ?,"San Jose, CA","San Jose, Santa Clara County, California, United States of America",-121.8905833,37.3361905
1064,Wed Mar 04 23:44:03 +0000 2020, hmmmmmmmm prayer circle everything goes better,she/her,"Her She, Poplar Avenue, The Village, Memphis, Shelby County, Tennessee, 38117, United States of America",-89.9132695,35.1172406
1065,Wed Mar 04 23:44:03 +0000 2020, Indian courts 's govt India ? 🤔 expel propagandist & amp ; ensure high… https : //t.co/jzk2p1AanG,"East Cost,Singapore","East Cost Residences, Bedok, Southeast, Singapore",103.93979502062648,1.31412185
1066,Wed Mar 04 23:44:05 +0000 2020, Headload worker 's protest CAA draws crowds : The Hindu https : //t.co/jThE5nbwue MORE w/ EcoSearch - news : … https : //t.co/HBIuCB9qW2,"New York, NY","New York, United States of America",-74.0060152,40.7127281
1067,Wed Mar 04 23:44:05 +0000 2020, RT @ pokershash : ‘ Sherniya ’ explaining PIGs forced go anti- CAA protests 😂😂😂 https : //t.co/85qR2bxaMa,"Cary, NC","Cary, Wake County, North Carolina, 27513-4997, United States of America",-78.7811964,35.7883046
1068,Wed Mar 04 23:44:18 +0000 2020," . @ BrownUniversity @ ProfVarshney : “ India 80 % Hindu little less 15 % Muslim , adds 180-190 million Muslims . The threat serious implications quite horrendous. ” # delhiriots2020 # CAA Watch live : https : //t.co/kQanRx6f2Z",United States,United States,-100.4458825,39.7837304
1069,Wed Mar 04 23:44:27 +0000 2020, . @ AmanWadud : The threat nationwide # NRC discriminatory # CAA instilled fear minds Muslims apprehend targeted citizenship status religion . # delhiriots2020,india,India,78.6677428,22.3511148
1070,Wed Mar 04 23:44:29 +0000 2020," `` 'Aadhar card helped convert black money white '' Clearly misguided anti CAA women idea talking , people like # HarshMander behind brainwashing minds using political tools # WomenofShaheenBagh # CongressUnitesIndia # SayNoToCAA https : //t.co/88leE2zKFs",Earth,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
1071,Wed Mar 04 23:44:30 +0000 2020," Happening : @ USCIRF hearing Citizenship laws , panelists address Rohingya , impact NRC CAA Indian Muslims . https : //t.co/iq7wjYS7id",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1073,Wed Mar 04 23:44:45 +0000 2020, RT @ IntrepidSaffron : Anti CAA Protesters k haatho Tricolor hai mtlb wo Nationalist innocent h ryt ? ? @ sardesairajdeep https : //t.co/RX…,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
1074,Wed Mar 04 23:44:54 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z",India,India,78.6677428,22.3511148
1077,Wed Mar 04 23:45:28 +0000 2020," In rural # Assam , many understd # NRC red tape/ Kafkesque implementation . But even remotest villages , ppl know govt ca n't keep jailed 3 yrs . That 's @ harsh_mander 's PIL . He 's saved 100s lives Assam .",india,India,78.6677428,22.3511148
1078,Wed Mar 04 23:45:29 +0000 2020," @ priyaakulkarni2 @ TarekFatah # AHoliAgainstHindutva '' humanetarian CAA bill '' ? ? ? Citizenship ( Amendment ) Act , 2019… https : //t.co/56kfVhQNer",Jamshoro Sindh. Pakistan.,"Jamshoro, حیدرآباد ضلع, سنڌ, پاکستان",68.266172,25.4007232
1080,Wed Mar 04 23:45:35 +0000 2020," UNHRC reached SC CAA . Now see irony- CAA fast-track provide citizenship refugees came due religious persecution . So @ UNHumanRights instead asking Pak , Afg n Ban stop religious persecution. , r asking India give citizenship😂","Guwahati, India","Guwahati, Kamrup Metropolitan, Assam, 781015, India",91.753943,26.1805978
1081,Wed Mar 04 23:45:38 +0000 2020, RT @ ZigiFacts : Zayn signed CAA recently ! So excited @ zaynmalik 🙌🏻🖤 https : //t.co/fjWKqplxmP https : //t.co/LaNNLLjfKP,Argentina ,Argentina,-64.9672817,-34.9964963
1082,Wed Mar 04 23:45:40 +0000 2020, @ HinduAmericans He asking jihadi forces tag Rep. Engel ask involvement CAA Kashmir .,United States,United States,-100.4458825,39.7837304
1084,Wed Mar 04 23:45:51 +0000 2020, A must watch interested CAA & amp ; NRC .,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
1085,Wed Mar 04 23:45:51 +0000 2020," Mothers & amp ; grandmothers stage weeks-long sit-in CAA . A mother 29 day old daughter , grandmothers & amp ; children . History remember women fighting cold weather & amp ; protesting . Kudos Spirit ❤️ # WomenofShaheenBagh https : //t.co/WgDg6WLWqx","Tirunelveli, India","Tirunelveli, Manur, Tirunelveli Kattabo, Tamil Nadu, 627001, India",77.8114843,8.8082342
1086,Wed Mar 04 23:45:56 +0000 2020, yessss common babyyyyy,1/15 📖,"体育中心, 华文街, 林和街道, 天河区, 广州市, 广东省, 510620, China 中国",113.32285558872098,23.137583
1087,Wed Mar 04 23:46:00 +0000 2020, 👆Listen IDIOT Congress Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' .Today fraud 'Con'gress party blaming Modi https : //t.co/ExrBF955gO,"Lopburi, Thailand","จังหวัดลพบุรี, ประเทศไทย",100.8089178,15.026458
1089,Wed Mar 04 23:46:12 +0000 2020," Mi want waa relationship like fi Tom jerry , fight everyday yet still caa duh without 🤞🏻",Jamaica,"Jamaica, Spanish Town, Saint Catherine, Middlesex County, Jamaika",-77.1598454610168,18.1152958
1090,Wed Mar 04 23:46:20 +0000 2020," My Friend accepting CAA Secularism Gave alternative version CAA 👇 What CAA Is : `` Muslims SL , Myanmar , & amp ; China , India given Citizenship '' He agreed CAA Non-Secular # IslamoPhobicIndianMedia","Assam, India","Assam, India",93.2551303,26.4073841
1091,Wed Mar 04 23:46:29 +0000 2020, # ICYMI : Observatory ( A Stagwell & amp ; CAA Company ) @ abinbev Corona México walked away two wins # lacervezamasfina @ TheOneClub 's # 1Screen Short Film Festival ! ¡Felicitaciones todo ! https : //t.co/iP6bMIYFtk https : //t.co/Byxtbnid6o,"Los Angeles, CA","Los Angeles, Los Angeles County, California, United States of America",-118.2427666,34.0536909
1099,Wed Mar 04 23:47:28 +0000 2020," Hmmm.. I wonder whatever happened 'Welcome Refugees ' banners flying proudly Europe long ago 🤔 I also wonder whether UNHCR file case Greece EU , like idiotic counterparts India # CAA","Punjab, India","Punjab, India",75.5004841,30.9293211
1101,Wed Mar 04 23:48:01 +0000 2020," This Madhya Pradesh Police 's atrocities CAA supporters Bhopal chanting Bharat Mata ki Jai holding tricolor , Corruption , Unemployment , Farmers plight , Crimes Women ; Who Kamalnath govt kept happy anyways ? # MadhyaPradesh # KamalNath https : //t.co/m2ickftHAk",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
1104,Wed Mar 04 23:48:22 +0000 2020," On 22 Jan , CJI Bobde gave center 4 weeks respond # CAA petitions & amp ; hearing decided week 5 . More than… https : //t.co/URoJPolC4k","دبي, الامارات العربية المتحدة","دبي, دبي‎, 24857, United Arab Emirates",55.1713,25.0657
1107,Wed Mar 04 23:48:37 +0000 2020," @ iNSAAjitDoval # CAA good govt quite firm .There shd issue discrimination everyone understand , ho… https : //t.co/VTVMioK2yi",India,India,78.6677428,22.3511148
1111,Wed Mar 04 23:49:11 +0000 2020," In Meerut , anti-CAA protestors tried close market forcibly..once forgot 's Mahantji charge Kya dhulai ki @ Uppolice ne ... maza aa gaya 🤣🤣🤣🤣https : //t.co/dDJPAvLs8z","Ahmadabad City, India","Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.5797068,23.0216238
1120,Wed Mar 04 23:50:16 +0000 2020," Dismay FlyBe staff . No CAA repatriation travellers . Worst affected : Belfast City , Channel Isles , Southampton ( owner GLA+ ABZ ) , 1/3 Aberdeen flights . But travel demand ’ disappeared mid- long-term . Post-virus , another airline could pick routes",Aberdeenshire,"Aberdeenshire, Scotland, United Kingdom",-2.666667,57.166667
1123,Wed Mar 04 23:50:26 +0000 2020, `` The internet political lockdown Kashmir lasted months enactment CAA crackdown protests shown leadership lacking empathy willingness engage. ” – @ AIIndia Executive Director Avinash Kumar . https : //t.co/PNZ9sq5KxJ,Indore,"Indore, Shastri Bridge, Martand Chowk, Indore Tahsil, Indore, Madhya Pradesh, 452001, India",75.8681124,22.7205162
1124,Wed Mar 04 23:50:26 +0000 2020, @ shahid_siddiqui Stop lying social media . It 's entirely possible global Islamic terrorists follow hand… https : //t.co/RBHeAQREk3,India,India,78.6677428,22.3511148
1127,Wed Mar 04 23:51:13 +0000 2020," Daritadi mau balas ini tapi butuh kata2 yang pas dulu wkwk , maap ya caa 😘 , hope ecaa find someone special say words deepest heart front ecaa . Same special close friend said words year agoo , Amen ya caa 🥰😇",JAZZY,"Le jazzy, Avenue Abdelkrim El Khattabi, Dar Dbibagh دار دبيغ, Agdal ⴰⴳⴷⴰⵍ أكدال, arrondissement d'Agdal أكدال, Fès ⴼⴰⵙ فاس, Pachalik du Fes, Préfecture de Fès عمالة فاس, Fès-Meknès ⴼⴰⵙ-ⵎⴽⵏⴰⵙ فاس-مكناس, 30000, Maroc",-5.0010026,34.0379127
1129,Wed Mar 04 23:51:39 +0000 2020," When CAA passed I thought country hit rock bottom , Delhi riots make feel way rock bottom get worse . Worse , families deeply islamophobic ca n't walk away .",India ,India,78.6677428,22.3511148
1132,Wed Mar 04 23:52:19 +0000 2020, @ intheirglow Agent ! Still word new manager GOOD sign CAA LEGENDARY . That 's agency WANT sign .,Eroda ,"District Hospital, Eroda, EVN Road, Veerappanchatiram, Erode, Erode district, Tamil Nadu, 638001, India",77.7178523933593,11.33927295
1133,Wed Mar 04 23:52:34 +0000 2020," We received 10 Lakhs 370 , 377 , Ram Mandir , CAA remaining instalments 5 Lakhs come NRC UCC population control law 🥰",USA,United States,-100.4458825,39.7837304
1134,Wed Mar 04 23:52:37 +0000 2020," They need humiliation hands India realize ... . India going deport , exile , kill rape millions Begali origin Muslims ... witch ruling BD remains Indian mistress .","Washington, DC","Washington, District of Columbia, 20500, United States of America",-77.0365529,38.8948932
1138,Wed Mar 04 23:53:05 +0000 2020, finally zayn,"Jawa Timur, Indonesia","Jawa Timur, Indonesia",112.4914199,-7.6977397
