Tue Mar 03 21:14:31 +0000 2020, RT @ Aakar__Patel : CAA internal matter India Lok Sabha allowed discuss .,"Kolkata, India"
Tue Mar 03 21:14:47 +0000 2020," Dear Modi govt , withdraw present # CAA must , redraft substantially . Take words : ” Hindu , Sikh , Buddhist , Jain , Parsi , Christian. ” Replace words : “ persecuted religious minorities. ” 🙏 # CAA_NRC_Protests","Chennai, India"
Tue Mar 03 21:14:58 +0000 2020," Tu kaun ? Main khwam khwah ! Has @ UNHumanRights ever stood Islamic nations ' laws clearly discriminate people basis gender , faith religion ? Has passed injunctions abandoned Kurds ? Height presumptuousness !","Hyderabad, India"
Tue Mar 03 21:15:06 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ?",Loguetown
Tue Mar 03 21:14:41 +0000 2020, @ syedKashaf95 May 's right people r asking u pass CAA . Who Accountable Delhi riots . Why Muslims ha… https : //t.co/MN446EmUqI,
Tue Mar 03 21:14:07 +0000 2020, RT @ Shudraism : How CAA internal matter designated objective throw millions people OUT India ?,Earth
Tue Mar 03 21:14:54 +0000 2020, Position irreversible whatever print whatever,India
Tue Mar 03 21:17:04 +0000 2020," Rohingya Muslims Alameen Sheikh gang arrested , used ‘ settle ’ illegal immigrants forged documents , anti-CAA funding link suspected https : //t.co/KuTQeUs11k",Punjab (India).
Tue Mar 03 21:14:55 +0000 2020, @ ShashiTharoor @ UN We support CAA NRC & amp ; clause religious persecution minorities undivided India pr… https : //t.co/KSFIekJP21,"Calcutta, India"
Tue Mar 03 21:16:32 +0000 2020," # UNHRC Intent questionable ~ Interfering # India 's Internal matters & amp ; questioning duly passed law ~ Headed Chile 's former President Michelle Bachelet , Socialist leader ~ It keeps quite Hindus & amp ; minorities Rap€d , Murd€red & amp ; converted neighbouring countries https : //t.co/bmqn4uUukA https : //t.co/pCk8nFpc6Q",India
Tue Mar 03 21:16:57 +0000 2020, @ Aparnitam11 @ SavageSorceress @ saket71 @ jimmy_wales @ indikakumar4 It changed outrage . Identity Sha… https : //t.co/OquTearJht,
Tue Mar 03 21:17:11 +0000 2020, India defends CAA UN rights chief approaches Supreme Court https : //t.co/DG4U2RfeWm,
Tue Mar 03 21:15:35 +0000 2020, That ’ unprovoked assault # DelhiPolice,AksaiChin
Tue Mar 03 21:17:06 +0000 2020," Let ’ Encrypt discovers CAA bug , must revoke customer certificates https : //t.co/jhq66euHZF","Kiel, Schleswig-Holstein"
Tue Mar 03 21:17:16 +0000 2020, 🙌👏👏 true .,"New Delhi, India"
Tue Mar 03 21:17:16 +0000 2020, This unprecedented step & amp ; arguably extreme one @ UN body take . But India respected upholder human rights past UN agency would needed consider thing : https : //t.co/b5KLsP3eb7,"Mumbai, India"
Tue Mar 03 21:17:22 +0000 2020," Poor diplomats defending senseless bigotry repeat half-truths . If Muslims declared illegal/stateless , mostly BDeshis , put camps next ? Options : life imprisonment , informal pushing across border Nazi final solution & amp ; # Auschwitz II . Would BDesh cheer/ignore ?",
Tue Mar 03 21:17:26 +0000 2020, @ priyankagandhi Change priority ... Is CAA issue fake ?,"New Delhi, India"
Tue Mar 03 21:17:18 +0000 2020," @ okokthikhai @ AskAnshul This CAA discriminate Indians . Non muslims found 3 countries , t… https : //t.co/hC1XHMPW4o",India
Tue Mar 03 21:18:31 +0000 2020," Total capacity ALL prisons India 3.9 lakhs . ( NCRB 2017 ) Assam NRC alone rendered 19lakh people ‘ stateless ’ . Aside essential humanitarian concerns , NRC debacle plain idiotic policy . What plan ? Throw ? Keep ? Where exactly ? WHY DO THIS ?",
Tue Mar 03 21:17:36 +0000 2020, Who told tht # CAA Indians show papers citizenship . It 's high time people consider… https : //t.co/TgBrd0YgpS,India
Tue Mar 03 21:17:49 +0000 2020," Yes I guess bomb blasts Shia mosques Pakistan testimony ? BTW since ’ united & amp ; persecuted , want included CAA ?",
Tue Mar 03 21:16:43 +0000 2020, UNHRC probably lost . I hope @ narendramodi Government withdraws India UNHRC interference Soverign affairs like Israel biased behaviour . Mere condemnation MEA wont suffice @ DrSJaishankar ji ! ! !,
Tue Mar 03 21:17:48 +0000 2020, A woman Aligarh reveals husband forced attend anti-CAA dharna ! Now bold woman lodged complaint police ! I 'm waiting response feminists ! I 'm damn sure say : * The peaceful husband empowering wife sending protest,
Tue Mar 03 21:18:36 +0000 2020, Thread 👇,
Tue Mar 03 21:17:40 +0000 2020," BREAKING : 3rd March , 2020 . UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA . @ UN @ UNHumanRights @ UN_Women @ UNinIndia @ unwomenindia CC : @ NrcProtest @ ThePeopleOfIN @ UAH_India @ karwanemohabbat @ ICLU_Ind @ SaketGokhale https : //t.co/3tqlLtTfjT",India
Tue Mar 03 21:17:51 +0000 2020, @ PradhaanSewak @ Arungk34 @ Saral_Shamshad @ ManpritShergill @ SaumyadeepDas4 @ Nehr_who @ narendramodi Assam NRC goin… https : //t.co/0UsOEK1pXY,India
Tue Mar 03 21:17:50 +0000 2020," The majority traders M00Slims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/L8EFURn4ML",India
Tue Mar 03 21:16:37 +0000 2020," @ naomi2009 @ timesofindia If still read understand English , spend 10 minutes read educat… https : //t.co/Yw8pqZcECA",Bharat
Tue Mar 03 21:18:44 +0000 2020, RT @ LiveLawIndia : [ Breaking ] United Nations Commissioner Of Human Rights Files Intervention Application In SC Against CAA https : //t.co/16AR…,India
Tue Mar 03 21:18:46 +0000 2020," Mr. Thatoor rightly stated ” India respected upholder human rights past ” . Whilst UN High Commissioner Human Rights files intervention plea Supreme Court CAA , India protests TODAY ...","California, USA"
Tue Mar 03 21:17:39 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .",UK
Tue Mar 03 21:17:07 +0000 2020," Five foreigners asked leave India participating anti-CAA protests violating visa norms , says Government https : //t.co/vS6G7T0m9d",
Tue Mar 03 21:17:01 +0000 2020, @ thelogicalPersp @ Soumya58880358 @ BahubaliDKiller @ imSYuvaraj @ Nehr_who @ suhasinih @ DilliDurAst I read act… https : //t.co/VOSEPjxo5e,
Tue Mar 03 21:18:30 +0000 2020," @ DilliDurAst @ pavan_sethi # CAA belong Pakistan , Bangladesh Afghanistan anyone ca n't say is… https : //t.co/sX3h00Hcg9",RU
Tue Mar 03 21:17:31 +0000 2020," Bhim Army Students Federation urge bahujan join call Baba Saheb ' grand son , Prakash Ambedkar @ Prksh_Ambedkar Chalo_Delhi CAA , NRC , NPR & amp ; attack constitution @ BhimArmyChief Time : 10am onwards Date : 4th , March , 2020 Venue : Jantar-Mantar , New Delhi https : //t.co/7ysvvHUigr",
Tue Mar 03 21:18:54 +0000 2020," The Wire : The Wire News India , Latest News , News India , Politics , External Affairs , Science , Economics , Gender Culture https : //t.co/Ifs0L6SFAu",
Tue Mar 03 21:18:22 +0000 2020," Dear Indians follow Islam ... We Indians , Modi Supporters , Athiest much right . We fe… https : //t.co/cT1S8sx0Ex","New Delhi, India"
Tue Mar 03 21:18:23 +0000 2020," UNHRC headed Chile 's former President Michelle Bachelet , Socialist Party leader 😎 ... ..Trying illegal ways",
Tue Mar 03 21:19:01 +0000 2020," Oh really ? How many times UNHRC moved Intl . Court Justice Supreme Court Pakistan violations human rights Hindus & amp ; Sikhs including kidnapping , rape , forced marriage , conversion & amp ; genocide ? Has left-jehadi ecosystem permeated # UNHRC well ?",anonymous
Tue Mar 03 21:18:57 +0000 2020, @ DCPEastDelhi There star anchors spread rumor hate TV studios . There digital outlet… https : //t.co/GyqbeZGeXo,Los Angeles
Tue Mar 03 21:19:05 +0000 2020, RT @ BahatiPhill : # RwOT devs DevOps use Letsencryt https certificates . check https : //t.co/XB2fKDijZg,127.0.0.1
Tue Mar 03 21:19:10 +0000 2020," @ pujaraamit @ InayatAndrabi See need start class 5 , teach understand whats written… https : //t.co/QrOTYy4gra","Srinagar, indian occupied kashmir"
Tue Mar 03 21:19:16 +0000 2020," Lolz..everything internal matter , show much concern countries ’ minorities..isn ’ internal matter countries . Bl**dy hypocrites !","Hyderabad, India"
Tue Mar 03 21:19:25 +0000 2020," RT @ svaradarajan : UN Human Rights Chief Intervenes Supreme Court CAA Case , India Objects https : //t.co/PyRiypX4np via @ thewire_in",
Tue Mar 03 21:19:27 +0000 2020," Since Pulwama attack , India attacked Pakistan ( Balakot ) , illegally annexed Occupied Kashmir & amp ; adopted laws like CAA . Perhaps Western powers bowing India reflect role empowering India ’ brazenness . @ arabnewspk https : //t.co/xKXY13RXwM","Lahore, Pakistan"
Tue Mar 03 21:19:28 +0000 2020, Nobody ... .literally literally nobody Le antinationals,
Tue Mar 03 21:19:32 +0000 2020, @ DearthOfSid Absolutely ’ need CAA protect persecuted NRC keep persecutors thi… https : //t.co/NwgahnKAKP,
Tue Mar 03 21:19:45 +0000 2020," Anti-CAA riots : 19 year old Vivek attacked shop , drill machine bored head… https : //t.co/LWY8StGKSI",Undisclosed Secure Location
Tue Mar 03 21:19:55 +0000 2020, @ naomi2009 @ NadiaWhittomeMP Absolute rubbish considering Hindus also victims riots . I n't see of… https : //t.co/mpMANIinxD,"London, UK"
Tue Mar 03 21:19:58 +0000 2020, Time time cased forced conversion rapes minority reported Pakistan @ UNHumanRights d… https : //t.co/FM6QHEBqS9,"Cambridge, MA"
Tue Mar 03 21:19:58 +0000 2020, The one man knows shit .,Michigan
Tue Mar 03 21:20:00 +0000 2020," Every time I see Shaheen Bagh types hold Dr Ambedkar ’ picture justify political protest humanitarian CAA , I reminded said Muslims ... We must collectively protest defend legacy Babasaheb opportunists . https : //t.co/wT7zL2hNAp",
Tue Mar 03 21:20:05 +0000 2020, RT @ philos87 : UNHRC involved CAA .,Brisbane
Tue Mar 03 21:20:08 +0000 2020," The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",
Tue Mar 03 21:20:11 +0000 2020," When BJP speaks every day Pak Bangladesh nationals persecuted , internal matter Pakistan or… https : //t.co/qu1bNUBKw2",
Tue Mar 03 21:20:19 +0000 2020, So suddenly Parliament subservient man 's anarchic ways ? How much hatred dwell an… https : //t.co/rlylKkhu3A,
Tue Mar 03 21:20:27 +0000 2020," Before protests began , Shah forefront promising NRC . However , messaging completely changed nationwide protests . https : //t.co/U49tTPo5yu",
Tue Mar 03 21:20:27 +0000 2020," UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/h6lNCfUhgr https : //t.co/VDL273t2d5",New Delhi
Tue Mar 03 21:20:30 +0000 2020," Who told tht # CAA Indians show papers citizenship . It 's high time people consider actors intellectuals reconsider . They act script given , actors nothing else https : //t.co/PUU4D1hNd7",हिन्दू राष्ट्र
Tue Mar 03 21:20:46 +0000 2020, # BREAKING | CNN-News18 accesses UNHRC ’ intervention application Citizenship Amendment Act . CAA unequally puts Muslim migrants risk : UNHRC . UNHRC questions objectivity CAA . @ utkarsh_aanand details # CitizenshipShowdown https : //t.co/AZCC6wwSm3,India
Tue Mar 03 21:20:54 +0000 2020, Disgusting traitor . What blasted womb parasitical blood-sucker claw way ?,
Tue Mar 03 21:21:05 +0000 2020," RT @ timesofindia : UN body goes Supreme Court CAA ; ‘ internal matter ’ , says government https : //t.co/h6lNCfUhgr https : //t.co/VDL273t2d5",India
Tue Mar 03 21:21:05 +0000 2020, The Children Goebbels : The utterly baseless opposition CAA glaring example lie becoming truth trumpeted repeatedly ( writes @ satyanveshan ) https : //t.co/1UraelyMNR,India
Tue Mar 03 21:21:17 +0000 2020, Same happened Shaheen Bagh . Some one issued Fatwa use women kids shield block Delhi-Noida road two months . Truth come Police crack interrogate women . 99 % tell truth handlers 😎,delhi
Tue Mar 03 21:21:19 +0000 2020, Who gave ID cards ? Is # indian citizen ? # CAA # CAA2020 # NRC_CAA # NRCBill # NPR many like hin i… https : //t.co/JRcx944Gcy,United States
Tue Mar 03 21:21:20 +0000 2020, RT @ Rajuman74740398 : @ OpIndia_in She CM & amp ; understand limitation . CAA expose soon .,"New Delhi, India"
Tue Mar 03 21:21:38 +0000 2020," Alright Jimmy , I 'll spell . His privilege # 1 Autoreviewer , # 2 Patroller . So pages created n't need reviewed . Abusing , made BIASED pages JNU attack , Delhi Riots , CAA protests UP within past 2-3 weeks . Even ( 1/n )",
Tue Mar 03 21:21:39 +0000 2020," Acha , NRC implications Bangladesh Than purpose # NRC Assam 1600 crores of… https : //t.co/i8sbbxA1bB","Gulbarga, India"
Tue Mar 03 21:21:54 +0000 2020, Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church… https : //t.co/WiJYKiQmGY,जै हिंद की सेना🇮🇳वंदे मातरम्
Tue Mar 03 21:22:09 +0000 2020, @ unhrcpr Plz help protect hindus,
Tue Mar 03 21:22:17 +0000 2020, RT @ OpIndia_com : Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church https : //t.…,
Tue Mar 03 21:22:18 +0000 2020, Okay ! HM @ AmitShah scared ! You n't ask UN High Commisssioner plan & amp ; strategize another protest like… https : //t.co/4JHKFsFvoY,India
Tue Mar 03 21:22:23 +0000 2020, Melbourne ’ Ruchira Talukdar started petition Indian High Commissioner Australia Delhi riots violence anti-CAA/NRC protestors . Please sign . https : //t.co/YK9I5Nvznc,Melbourne
Tue Mar 03 21:22:42 +0000 2020, Goa : Congress leader arrested hate speech Lord Parshuram anti-CAA rally backed Goa Church https : //t.co/qhV1ZeS6E2,जै हिंद की सेना🇮🇳वंदे मातरम्
Tue Mar 03 21:22:50 +0000 2020, CAA : United Nations Human Rights Commission & amp ; Supreme Court : Faizan Mu ... https : //t.co/paoHVtFVKI via @ YouTube,
Tue Mar 03 21:22:54 +0000 2020," UQ : ” In Oct 1984 Delhi witnessed Genocide Sikhs thousands , congress rule . We must ensure ethnic , religious minorities able feel safe given recent violent tensions CAA. ” https : //t.co/9o0aCBxb9s","London, UK"
Tue Mar 03 21:22:59 +0000 2020," @ inquestioner One reason . No , two . UN 's stand regarding CAA . The one , perhaps important one , is… https : //t.co/G1f7P92wlP","Kerala, India"
Tue Mar 03 21:23:02 +0000 2020, Global epidemic islamophobic virus . Origin : Jewish State . Major outbreak : India .,"Chester, UK."
Tue Mar 03 21:23:07 +0000 2020," A law discriminates minorities & amp ; NRC threatens render millions Stateless , put detention centres certainly matter UN High Commissioner Human rights intervene https : //t.co/7ljy6w6cYu",India
Tue Mar 03 21:23:10 +0000 2020, This r manufacturing protest beating women & amp ; forcing chant anti India slogans . Shame thos… https : //t.co/wdaRjZsx8b,Dehradun
Tue Mar 03 21:23:17 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,
Tue Mar 03 21:23:18 +0000 2020, So @ murtaza_farooq behalf shias saying Shias DO NOT want inclusion CAA yes ? Thank . Please note @ UnSubtleDesi & amp ; @ amargov take photo & amp ; publish statement official Shia response,
Tue Mar 03 21:23:25 +0000 2020, RT @ YogisViewFinder : When government ’ data basis Huge exercise CAA/NRC ? ? ?,India
Tue Mar 03 21:23:30 +0000 2020," I met families detainees 've died since Oct. All eerily similar stories , interchangeable details . `` How come believe family time cremate ? '' My report # NRC # Assam @ AJEnglish https : //t.co/smwG6DWfNt",
Tue Mar 03 21:23:31 +0000 2020," 5 foreigners asked leave India protesting CAA ? Hundreds Indians brutalized , beaten , jailed , shot , abused , attacked & amp ; killed protesting evil # CAA_NRC # IndiaRejectsCAA_NRC",
Tue Mar 03 21:24:01 +0000 2020," @ poopsy1971 @ LBC Next # CAA brutalised minorities pak , cares ? Do u think @ MaajidNawaz does… https : //t.co/P0Lrx0MTQh",London
