Created At,Text,Location
Sun Mar 08 02:00:10 +0000 2020, A apt answer @ vinitgoenka Sir asked CAA 's effect Minorities . Liberals gone silent completely ! A Must watch👍 # CAA https : //t.co/5yX01a0mbk,
Sun Mar 08 02:00:20 +0000 2020," If # DelhiVotesForBJP , keeping mind @ 5Forty3 tweeted ( SS embedded tweet ) , India erupt joy Feb 11th . As 23-05-2019 , After abrogation 370 , After CAA When SC ruled , Janm Sthan belongs Ram Lala . Delhiites , say # हमारा_वोट_भाजपा_को https : //t.co/AVSZSV8CZx",
Sun Mar 08 02:00:23 +0000 2020, RT @ CollinBean : CAA Sets Temporary Policy Limit Travel In-House Meetings Due Coronavirus https : //t.co/Hi51eL6pIY via @ variety,"Bronx, NY"
Sun Mar 08 02:00:28 +0000 2020," These Bangladeshi forget help India provided West Pakistan mass rape , looting , killing 1971.Only I… https : //t.co/tNZ0tYh2NE",Varanasi/Laxamanpuri
Sun Mar 08 02:00:29 +0000 2020, Reverence peaceful anti CAA-NRC-NPR activists https : //t.co/5gFnvZFFV5,"Lucknow, Uttar Pradesh"
Sun Mar 08 02:00:33 +0000 2020," @ hemirdesai @ mm_0774 @ Javedakhtarjadu @ khanumarfa @ RanaAyyub @ anuragkashyap72 @ BJP4India @ HMOIndia . move ahead CAA NPR NRC Popn Control law , Make Strict laws Journos , FOE . Punish rioters , recover thr family property . No mercy . @ Ksingh561 @ jtiku @ jitin_bhalla @ GujjarAshok20 @ SushantBSinha Martyrs Ankit , Ratan ca n't wasted",gurgaon
Sun Mar 08 02:00:36 +0000 2020, London Parliment Discuss Delhi Riots https : //t.co/4vc7LYdtIK Raise Question Delhi ... https : //t.co/On0IJvYf2C via @ YouTube,
Sun Mar 08 02:00:40 +0000 2020," RT @ Dharma2X : Dr. @ Swamy39 jee : CAA stir meant defame India , says RSS leader ! ! 💥🌟 https : //t.co/0EiAZAp0G3",
Sun Mar 08 02:01:06 +0000 2020, Before elections Modi ranted “ khan market ” gang running & amp ; policies post second term claims “ Rights gang ” . The truth Modi ’ policy like CAA/NRC wrong,
Sun Mar 08 02:01:11 +0000 2020, RT @ TOIIndiaNews : Show country says everybody welcome : Jaishankar CAA https : //t.co/FEnM4Rp8qY,Odisha
Sun Mar 08 02:01:15 +0000 2020, @ tavleen_singh These Presstitutes paid create false narrative stop NRC happening . Seriously wi… https : //t.co/ec6sR7vrxG,
Sun Mar 08 02:01:23 +0000 2020, See Indira Gandhi contributed India creating Bangladesh Bengali Muslims .,India
Sun Mar 08 02:01:29 +0000 2020, @ ANI See real face @ INCIndia @ OfficeOfKNath coming ? It Indian party proxy Pakistan her… https : //t.co/ipFivWrWMD,India
Sun Mar 08 02:01:29 +0000 2020," PM Modi ’ visit Bangladesh , would first trip abroad 2020 , marks latest high-level visits face hiccups CAA protests , COVID-19 scare issues , writes @ suhasinih # NarendraModi # Bangladesh https : //t.co/bJMiaeqMYf","Vayu Nagar, Gwalior"
Sun Mar 08 02:01:38 +0000 2020, Have never ever seen heard Hindu mobs protesting Islamic Christian country president PM .The world full regressive people ’ believe 21st century .PS : - Bangladesh progressive Islamic nation 😂😂,
Sun Mar 08 02:01:39 +0000 2020, Why intelligence agencies fail repeatedly ! We seeing monster due inefficient police leadership . High time GOi take action anther failure4 @ BJP4India like HRD ministry . @ narendramodi @ HMOIndia @ AmitShahOffice @ AmitShah @ Iyervval @ ARanganathan72,
Sun Mar 08 02:01:44 +0000 2020, He stupid looks .,"New Delhi, India"
Sun Mar 08 02:01:51 +0000 2020, Watch | # CitizenshipAct violence-accused `` named shamed '' Yogi Adityanath 's orders . https : //t.co/Rrso5k6z5Y # CAA2019 https : //t.co/OQQYvC80t3,
Sun Mar 08 02:01:58 +0000 2020," India n't need detention camps openly punishing killing Muslims streets houses . UP CM putting hoardings public places officially called violence . In UP law , court , judge & amp ; justice . https : //t.co/AP6yFXSQ5i",India
Sun Mar 08 02:02:05 +0000 2020," China . Muslims turned away India come China . After basic health test ( organs intact ) , pro… https : //t.co/eMKq6AncTi",Beijing 
Sun Mar 08 02:02:06 +0000 2020," This precisely I , 2014 Private Members ' Bill , & amp ; @ INCIndia , 2019 manifesto , argued amending Sedition Law bring conformity SupremeCourt rulings restrict sedition incitement violence State . The law grossly misused",Mumbai chembur vasinaka
Sun Mar 08 02:02:11 +0000 2020, RT @ Debasis10076787 : See Indira Gandhi contributed India creating Bangladesh Bengali Muslims . https : //t.co/3Xp5GfJLfm,HinduRashtra
Sun Mar 08 02:02:13 +0000 2020, So glad foreign minister relies imaginary indian friends . Most us gave aged two,
Sun Mar 08 02:02:18 +0000 2020, @ rajul72 @ htTweets @ DrSJaishankar Whats stupid atrocity minorities neighbouring country . Not CAA,
Sun Mar 08 02:02:30 +0000 2020, @ tavleen_singh The Indian diaspora well informed thank 's SM everybody understands CAA I… https : //t.co/jsU1JfdM31,
Sun Mar 08 02:02:31 +0000 2020, What ajenda ? ? Mob justice ? ? UP Mobs ( illiterate Bhakths ) Lynch people road ! ! I ashamed say man CM populous state Country ! ! https : //t.co/zEjiQSG87K,"Hyderabad, India"
Sun Mar 08 02:02:32 +0000 2020, @ martin97903661 EASA also licences pilots . Will CAA licensed pilots able fly outside UK ?,"Phuket, Thailand"
Sun Mar 08 02:02:48 +0000 2020," Group criminal CHAUKEEDAAR , All BOGUS ! ! ! Attention Indian PEOPLE & amp ; students . Because Modi ! https : //t.co/uy1Ihhph7R","Rome, Lazio"
Sun Mar 08 02:03:01 +0000 2020, @ FakruddinPatel3 @ htTweets @ DrSJaishankar This means dont know CAA,
Sun Mar 08 02:03:02 +0000 2020," Experts warn CAA taking India point return , marked major shift away country ’ secular religiously tolerant system . @ MuqtedarKhan @ MilanV @ Iyervval # DelhiRiots2020",india
Sun Mar 08 02:03:12 +0000 2020, But Muslims # IndiaDoesNotSupportCAA,New Delhi
Sun Mar 08 02:03:12 +0000 2020," Janajagaran padayatra CAA led Assam PCC president @ ripunbora Pathsala , Sorupeta Barpeta today . MP @ MPAbdulKhaleque large number public gathered padayatra different places . https : //t.co/DZWlX0ZrDG",
Sun Mar 08 02:03:19 +0000 2020," Muslims know well CAA harm . They argumentative community muslim understands politics 100 times better common hindu . Stop wasting time convincing . They working Islamist project , wo n't listen .",thane
Sun Mar 08 02:03:19 +0000 2020, What unbelievably terrible season . In terms unreached potential constant tendency blow early leads… https : //t.co/QlXw85HMzz,Shenandoah Valley
Sun Mar 08 02:03:24 +0000 2020, Why India ’ superstar athletes missing CAA-NRC conversation – ’ okay -… https : //t.co/OJAq90w2Ym,"Houston, TX"
Sun Mar 08 02:03:41 +0000 2020, Those preach refugees ’ rights opposing CAA meant refugees : PM @ narendramodi https : //t.co/nqhlTrTuNh,"New Delhi, India"
Sun Mar 08 02:03:44 +0000 2020, Dr Krishnaswamy flays false propaganda TN media NPR/NRC . Asks anchor show notification… https : //t.co/3FdnNLbKdG,Bharath
Sun Mar 08 02:03:54 +0000 2020, Shaheen Bagh : Loss Livelihood To The Tune Of Crores As Shopkeepers Feel The Heat Of Anti-CAA Protests… https : //t.co/mLGsbZVxhj,केरल भारत
Sun Mar 08 02:04:10 +0000 2020, RT @ yessirtns : UP erects Hoardings With NAMES & amp ; PHOTOS Anti-CAA Protesters . Bravo Yogi Ji 🙏👏👏 😂🤣😂🤣 # AntiCAAProtests https : //t.co/kTs…,ಬೆಂಗಳೂರು ಹುಡುಗ ಕಣ್ರೀ 
Sun Mar 08 02:04:12 +0000 2020, Reverence peaceful anti CAA-NRC-NPR activists https : //t.co/fThjh8bIQ9,"Lucknow, Uttar Pradesh"
Sun Mar 08 02:04:15 +0000 2020," Being dismissive citizens ’ dissent ’ sign strength Govt . @ amitshah Ji , ’ care protesting # CAA_NRC , ’ go ahead try implementing CAA & amp ; NRC chronology audaciously announced nation !",
Sun Mar 08 02:04:16 +0000 2020, They # BraveWomenOfShaheenBagh,India
Sun Mar 08 02:04:16 +0000 2020, Great . Will come handy .,"जन्म-भारत, कर्म-अमेरिका"
Sun Mar 08 02:04:16 +0000 2020, @ sy_sadat @ htTweets @ DrSJaishankar Muslims still apply Citizenship India via regular process . CAA to… https : //t.co/m1bPvveqFr,
Sun Mar 08 02:04:24 +0000 2020, Those preach refugees ’ rights opposing CAA meant refugees : PM Modi https : //t.co/VGiYeQxMs2… https : //t.co/hXtAxvh4XU,"Gulbarga, India"
Sun Mar 08 02:04:24 +0000 2020," Please . 🙏🙇 Thanks . Or RT saying BJP rejects idea current CAA , NRC & amp ; NPR . Thank @ BrutIndia @ IndiasMuslims",
Sun Mar 08 02:04:28 +0000 2020," By logic , police , courts , IT officials , tax collectors suspended power decide something us . Their always danger police man bribed stamp someone murderer .","Delhi, India"
Sun Mar 08 02:04:41 +0000 2020," # DelhiRiots 2/2 -and questions directed towards UK govt , Labour , SNP , Liberal Democrats Conservative MPs , demanding strong action . # CAA # ShaheenBaghProtests # MuslimBrotherhood # SaturdayThoughts https : //t.co/lK2Z0IBWk7","اسلام آباد, پاکستان"
Sun Mar 08 02:04:48 +0000 2020," @ alexischateau_ Work heart n't anymore . Mi try fi true believer mi realize seh anuh ting . Caa nay jus di locks , mi seh Selassie I , Ital n dese tings . Agree wid Rasta philosophy cudn manage di mythology paat🙂",Now
Sun Mar 08 02:04:54 +0000 2020," @ TezlynFigaro Telling Dems n't put blacks important slots like SecDef , SecState , Fed Chair , NRC , - an… https : //t.co/hU3xXklKWQ","Out West, but not the coast"
Sun Mar 08 02:05:17 +0000 2020," Dr Krishnaswamy flays false propaganda TN media NPR/NRC . Asks anchor show notification Central Govt says , `` One 's citizenship terminated he/she fails produce birth proof his/her grandparents '' . PTTV stands exposed . https : //t.co/yRld8VxnfO",
Sun Mar 08 02:05:17 +0000 2020," Since taking fired C.B . McGrath , Rob Burke openly expressed desire lead @ uncwmenshoops program . The Seahawks ( 10-21 , 5-13 ) 5-7 @ Rob14UNCW heading Saturday ’ CAA tournament opener Washington , D.C. https : //t.co/ArvT4YNtiY","Wilmington, NC"
Sun Mar 08 02:05:39 +0000 2020, RT @ AtiqSial : Indian flag treated fire 🔥 Anti-Modi protests Afghanistan . # CAA # CAA_NRC_NPR # CAAProtest https : //t.co/9Og1…,
Sun Mar 08 02:05:42 +0000 2020, @ PIBHomeAffairs @ shaileshkpandey @ ABPNews @ HMOIndia @ DelhiPolice @ optbabu Since December channels trying c… https : //t.co/ag5v3UlRoR,28°36′50″N 77°12′30″E
Sun Mar 08 02:05:45 +0000 2020," @ DegeneresFelon Are ! @ Javedakhtarjadu ca n't say CAA , NRC & amp ; NPR Indian citizens .",India
Sun Mar 08 02:05:46 +0000 2020," @ Madhuri34532819 hey faker jihadi , CAA scared shitx ? Should I tell bar… https : //t.co/8uKD4LSlVj",Bharat
Sun Mar 08 02:05:53 +0000 2020," Madam TeeHeeHee privilege people consideration others ? Rich coming person supposed stsnding right , uphold law . Tch tch tch pity ur hate everything hindu made blind follies criminals","Indore, India"
Sun Mar 08 02:05:54 +0000 2020, Wonder next step mediators angle https : //t.co/vJ4veUWDYh,Bangalore
Sun Mar 08 02:05:55 +0000 2020," The Islamist organization accused causing riot one Raza Academy . The govt asked pay Rs 3 crore damages , flatly refused . Nowadays , Maha CM even meets Raza Academy discuss CAA/NRC . Let sink . ( n/n ) https : //t.co/lNIXJrSzT8","Chandigarh, India"
Sun Mar 08 02:05:55 +0000 2020, RT @ DetheEshaSen : Tee Hee Hee deal !,"Indore, India"
Sun Mar 08 02:05:56 +0000 2020, Abrogation Article 370 35 ( A ) Bill Ban Triple Talaq . Ram Janma Bhoomi Verdict None saw kind violence protests . These simmering . CAA . It planned instigated protest played internationally .,
Sun Mar 08 02:06:01 +0000 2020, Swara Bhaskar instigating public mocking `` humanetarian CAA bill '' . Watch till end Swara shared stage Sharjeel Imam wanted cut Aasam & amp ; arranged rallies free JNU backdoor She provoked public police @ TarekFatah https : //t.co/lKVvH36D6k,Faridabad
Sun Mar 08 02:06:19 +0000 2020," @ CounterDivision @ KhanAmanatullah see , India need CAA people given space live.Bu… https : //t.co/3nXBY98w7C",New Delhi
Sun Mar 08 02:06:26 +0000 2020, In 1990 kashmiri pandit genocide un took left million hindu converted Pakistan un silent hell un interfere internal matter indian support . Caa 's internal metter # IndiaRejectsUN # IndiaSupportsCAA,"Himachal Pradesh, India"
Sun Mar 08 02:06:27 +0000 2020, If head filled Gobaar type decisions taken . Our Sanghi people unique whole world .,India
Sun Mar 08 02:06:37 +0000 2020, RT @ pbhushan1 : This attempt history sheeter gangster CM incite mob violence anti CAA protestors . https : //t.co/vnUsPVv…,
Sun Mar 08 02:06:39 +0000 2020, RT @ DelawareMBB : Confident # BlueHens Locked In For CAA Championship https : //t.co/IXzmhNmlpZ https : //t.co/rw03y4Tnec,
Sun Mar 08 02:06:43 +0000 2020," Anti-Modi protests Bangaldesh & amp ; Afghanistan killings Muslims Delhi controversial # CAA This , days ahead PM 's visit Dhaka # GoBackModi huge trend . Protesters want Hasina disinvite Indian leader . Thread👇 https : //t.co/viGjoNXgFm","Handwara, Jammu And Kashmir"
Sun Mar 08 02:06:56 +0000 2020," @ ShashiTharoor 1 ) It shame British Parliament wastes tax payers money discuss matters least concern citizens ! 2 ) While , worthy Lords discuss offering citizenship think might affected CAA ? Problem solved ! !","Nagaur, India"
Sun Mar 08 02:07:00 +0000 2020, @ _sabanaqvi They anti-CAA protestors.. roiters madam .. atankwaadi hain saale ..,"Michigan, USA"
Sun Mar 08 02:07:08 +0000 2020, Allahabad HC taken suo moto cognizance UP police putting banners containing photographs & amp ; details pers… https : //t.co/29PjbilDWL,"New Delhi, India"
Sun Mar 08 02:07:14 +0000 2020, I hypothetical question support ruling dispensation . Is *anything* would make change mind ? Anything ? This thought experiment . What torture children . https : //t.co/KUulSWdJre,"Bangalore, India"
Sun Mar 08 02:07:19 +0000 2020," We people india welcome , body giving citizenship humanitarian basis , oppose , religious… https : //t.co/x6rIWbiGhU","Karnataka, India"
Sun Mar 08 02:07:20 +0000 2020," 3rd Period underway CAA Arena ! LaBate , Chlapik Archibald kick things energy . # fortheB https : //t.co/w7qvNyUk34","Gatineau, Québec "
Sun Mar 08 02:07:30 +0000 2020," In # India ’ populous state ( UP ) , *with approval* Chief Minister , public hoardings put *with names , photos addresses anti-CAA protestors* . # CAA_NRC_Protests # liberty # democracy https : //t.co/zkQqB6REtW","Islamabad, Pakistan "
Sun Mar 08 02:07:34 +0000 2020, Next demand @ fayedsouza - Photos criminals pick pockets must put public . Its right p… https : //t.co/AsFDRedPjQ,
Sun Mar 08 02:07:42 +0000 2020, @ SurrealZak Preach community first https : //t.co/1GeyNBzAMR,
Sun Mar 08 02:07:45 +0000 2020," # CAAProtests bangladesh , time WB people vote large numbers upcoming elections",India
Sun Mar 08 02:07:56 +0000 2020," After price Hindus 🇵🇰 paying follies # Congress vis-a-vis , abductions , rapes , forced conversions thousands minor Hindu girls , grabbing Hindu properties , destructions mandirs ... @ fayedsouza explain 🇮🇳shouldn ’ # CAA protect ? https : //t.co/HEtjowGCF1 https : //t.co/TS8qamBhCZ",
Sun Mar 08 02:07:58 +0000 2020," Police n't file FIR Kapil Mishra says Goli Maro , wants charge Harsh Mander , campaigning hate ! Watch entire speech says fight divisive NRC must win love & amp ; brotherhood https : //t.co/rn54bLhLs8",
Sun Mar 08 02:08:05 +0000 2020, ￣￣￣￣￣￣￣￣￣￣￣￣￣ # Give_OBCQuota_in_NEET ____________________________ \ ( •◡• ) / \ ( •◡• ) / \ 💙/ \ 💙/ -- -- -- -- | | | | Agree = Retweet,"Barabanki Uttar Pradesh, India"
Sun Mar 08 02:08:08 +0000 2020," Mr PM , seems heart beats India . You devote max time raising issues pertaining us . Why dont y… https : //t.co/dx32XWELi9","New Delhi, India"
Sun Mar 08 02:08:13 +0000 2020," “ There greater tyranny perpetrated shield law name justice. ” ― Charles-Louis de Secondat , baron de la Brède et de Montesquieu , The Spirit Laws",
Sun Mar 08 02:08:21 +0000 2020, It 's request Hindu brother 's sisters buy goods Muslims amount paid by… https : //t.co/b209zpkOAk,
Sun Mar 08 02:08:28 +0000 2020, @ ZeeNews 🙏I strongly support NRC CAA Npr UCC PCB first priority nation 🇮🇳,Ambala cantt
Sun Mar 08 02:08:29 +0000 2020, Thanks awesome company morning harsh_c looking forward fun runs 😊 # sundayrun # nrc # asics… https : //t.co/F6xa1xKTlF,"Maharashtra, India"
Sun Mar 08 02:08:36 +0000 2020, CAA NRC Assam . https : //t.co/wUauYDaoCG,
Sun Mar 08 02:08:38 +0000 2020, CAA internal matter . No foreign party locus standi — MEA CAA files related policy grant citizenship foreigner nationals . Disclosure information may prejudicially affect relation foreign states — MHA https : //t.co/JDeGrmcUDP,
Sun Mar 08 02:08:51 +0000 2020, @ ChocolatyGirl21 @ RubikaLiyaquat This good nation Nrc CAA law BJP politicians broken india… https : //t.co/WOTtYaOQjw,
Sun Mar 08 02:08:52 +0000 2020," RT @ MerlFrancis : @ Payal_Rohatgi You 're bimbette . Before CAA , milk honey flowing streets ? ?", India
Sun Mar 08 02:08:56 +0000 2020," I 'm CAA Bcoz 👇 CAA communal , CAA anti-Constitution , CAA anti-Democratic , CAA anti-India . # UNRejectsCAA https : //t.co/xlhtdSAvZG",
Sun Mar 08 02:09:03 +0000 2020," @ AjitsinhJagirda @ nalini51purohit @ PrasunNagar @ paperrose2k @ Tera_____Baap @ nair_hena @ Bharatwashi1 @ NaniBellary @ swetamishraa @ nair_jitin @ SUPERINDIANIST @ AlokBadoni2 @ samarjeet_n @ Indirakkdi @ GenPanwar @ chitrapadhi @ mans_patel @ prasad_perla @ bgopu1973 @ gouranga1964 @ Drsunandambal @ shytigress @ colkt @ KishorTrivedi7 @ GenDADange @ nutan_jyot @ Satishrathod100 @ yuktaxpress @ Divyamshu_2010 @ sethia_b @ Saliltoday @ sinhapurna13 @ sukumaranlens @ INSANATAN @ AnkushD65021363 @ BachaoIndiako @ BHARATMACHINE99 @ BillionIndian @ DebashishHiTs @ GianChandBjp @ GKrishn81730158 @ GomatamRavi @ Shawshanko @ HeritageCitizen Where O ' Where Humanitarians The Liberals Sweet Heart Commies The Road Squatters , Pissful strikers road blockers The CAA CAA CHI CHI singer hypocrites The antagonists Persecuted . Go Sit strike Sea Ports worldwide rich cruise passengers , .",
Sun Mar 08 02:09:11 +0000 2020, Have never ever seen heard Hindu mobs protesting Islamic Christian country president PM .The world full regressive people ’ believe 21st century .PS : - Bangladesh progressive Islamic nation 😂😂 https : //t.co/2W0vdnYzF0,Chandigarh
Sun Mar 08 02:09:15 +0000 2020," Have ever seen government like , like petulant 5-year old , puts names , addresses phone numbers private citizens public , compromising safety , dared exercise fundamental right protest ? https : //t.co/vCZuv6ChqV",new delhi
Sun Mar 08 02:09:22 +0000 2020," The Worst politician Indian political History @ ncbn ***Rendu Naalukala Dhorani `` '' '' In Telangana State issue , ,now CAA & amp ; NRC issue . W O R S T .",Hyderabad
Sun Mar 08 02:09:49 +0000 2020," JAISHANKAR hitting back Pakistan terrorism sponsoring defending CAA , , What terrorism MO… https : //t.co/kzSRR3umas",INDIA🇮🇳🇮🇳🇮🇳
Sun Mar 08 02:09:50 +0000 2020, @ shambhav15 Hello Sham bhai ! Please check Armin Navabi show . He maligning CAA is… https : //t.co/aNALf6DyjL,
Sun Mar 08 02:10:00 +0000 2020," Anti-CAA protests : In Mumbai , hundreds march Five Gardens Matunga Chaityabhoomi Dadar Women ’ Day eve https : //t.co/I58jhqOuMP",Al Madina Al Munawwara.K.S.A.
Sun Mar 08 02:10:02 +0000 2020," Coronavirus , CAA put pause high-level visits https : //t.co/uCoueskTks https : //t.co/Uw69ONKrkG",
Sun Mar 08 02:10:07 +0000 2020, I see two ways this..if something PTTV might censored . Second blatant attacki… https : //t.co/OvFoppZ42N,Currently Grounded.. 😭✈️
Sun Mar 08 02:10:30 +0000 2020," Experts warn CAA taking India point return , marked major shift away country ’ secular religiously tolerant system . @ MuqtedarKhan @ MilanV @ Iyervval # DelhiRiots2020 https : //t.co/zxqBarmmKQ",
Sun Mar 08 02:10:33 +0000 2020, We support work artists activists working tirelessly raise awareness divise Hindutva discriminatory policies like CAA NRC . @ kadakcollective # AHoliAgainstHindutva https : //t.co/UuoZpefJeK,secular भारत بھارت
Sun Mar 08 02:10:36 +0000 2020, @ BabluBee @ htTweets @ DrSJaishankar Thats NRC suppose acheive strengthen internal security . Mind t… https : //t.co/l93cfJR4KF,
Sun Mar 08 02:10:45 +0000 2020, @ tavleen_singh I notice said 'when NRC happens ' 'if NRC happens ' . So assume PM lying,
Sun Mar 08 02:10:45 +0000 2020, True fact,RANCHI
Sun Mar 08 02:10:47 +0000 2020, @ ProfVarshney understood CAA act ? From info I read public domain seems got wrong .,
Sun Mar 08 02:10:51 +0000 2020, RT @ sadique_OB : They # BraveWomenOfShaheenBagh,
Sun Mar 08 02:10:57 +0000 2020, @ indiatvnews @ IMinakshiJoshi @ dikshatigress @ SushantBSinha Thanks India TV exposing hollowness & amp ; sinister m… https : //t.co/DbnvHUJBrL,"Chennai, India"
Sun Mar 08 02:11:01 +0000 2020," Coronavirus , CAA put pause high-level visits https : //t.co/qnbBwb9Irt","Chennai, India"
Sun Mar 08 02:11:16 +0000 2020, @ ImtiazMadmood They wo n't show papers show papers . They NO papers . I ca n't believe people pick fact Muslims would n't riot Ayodhya 370 would suddenly riot NRC ? Is obvious would ?,
Sun Mar 08 02:11:20 +0000 2020, @ TheNaveena Y u ’ applied till . This reason NRC requirement . India ’ require anyone c… https : //t.co/Kqsog42q6W,godavarikhani
Sun Mar 08 02:11:23 +0000 2020, @ V_of_Europe @ Sandeep98898057 Only indian secular liberals oppose CAA/ NPR,
Sun Mar 08 02:11:28 +0000 2020," China . Muslims turned away India come China . After basic health test ( organs intact ) , provided .",महान् राष्ट्रम्
Sun Mar 08 02:11:47 +0000 2020, RT @ jaavedjaaferi : After DC comics ’ UP nomics # JusticeLeagueUPheaval https : //t.co/zF9HwzdQST,"रुद्रपुर, भारत"
Sun Mar 08 02:11:48 +0000 2020, @ DrKrishnasamy good brainwashed anchor .,Chennai
Sun Mar 08 02:11:58 +0000 2020, @ awasthis @ ABPNews @ smritiirani @ smritiirani n't gone program biased unethical so-calle… https : //t.co/TWYkqiCWMS,
Sun Mar 08 02:12:06 +0000 2020, RT @ WindsOfChange72 : When I read song `` Bhag Bhag DK Bose '' Delhi Belly starts playing head 😹 https : //t.co/medbmMzlss,
Sun Mar 08 02:12:17 +0000 2020, Bangladesh Mullahs spill venom PM @ NarendraModi streets Dhaka . They r protesting India 's new # CAA law… https : //t.co/xdx2ck9DL6,
Sun Mar 08 02:12:21 +0000 2020, @ AssamYoung @ BhagawatiKr @ atanubhuyan @ Jb21bh @ jbhuyan65 @ VoiceOfAxom @ mrinaltalukdar8 @ Ms_Lutyens @ LD_VillageGuy T… https : //t.co/Xwzdv0RBku,"New Delhi, India"
Sun Mar 08 02:12:27 +0000 2020," AIMIM Floor Leader Akbaruddin Owaisi today TS Assembly- Muslims CAA , We Muslims Wish give Citizenship Hindus State Hindus Country Objections . We Objection blacklaw Constitution . https : //t.co/F03PkHIiqJ","Hyderabad, India"
Sun Mar 08 02:12:29 +0000 2020, @ Popyji1 @ gjatadharan05 @ timesofindia @ DrSJaishankar 're immigrants 're refugees & amp ; many infiltrators to… https : //t.co/iPNWgo8Ukj,"Here, there, Everywhere"
Sun Mar 08 02:12:30 +0000 2020, In opinion preparation lynching mob violence CAA protesters & amp ; dissenters @ fayedsouza,Delhi
Sun Mar 08 02:12:41 +0000 2020," @ narendramodi Our Dear Prime Minister Your decision like Triple Talak , 307 , CAA Etc shape future o… https : //t.co/F8r65Mc9Pg","Greater Noida, India"
Sun Mar 08 02:13:02 +0000 2020, Who person pls tell referring,Summer camp
Sun Mar 08 02:13:09 +0000 2020, RT @ htTweets : Uttar Pradesh makes public names anti-CAA protesters https : //t.co/OeSny4hwiH https : //t.co/EY0PAvwDCR,"Bengaluru, India"
Sun Mar 08 02:13:14 +0000 2020," SC : stays bail people incited violence , criminal record , HC called investigation mala fide Also SC : n't conducive register FIRs members BJP openly asking people shot street https : //t.co/LXJTVWeB6s",Bidar #Maharajwadi 
Sun Mar 08 02:13:21 +0000 2020, RT @ joshioz : The world watching . # MelbourneForShaheenBagh https : //t.co/FymQ1YOuz5,
Sun Mar 08 02:13:24 +0000 2020, RT @ Shankaribasu1 : @ Ashwin07339339 @ UnSubtleDesi Also Hindu temple Bangladesh attacked peacefulls thanks Mamta B 's fake NRC…,
Sun Mar 08 02:13:25 +0000 2020, What motive behind banner UP government ? # nonrc # saynotonpr # nocaanonrc,
Sun Mar 08 02:13:37 +0000 2020," Melbourne Shaheen bagh CAA , NRC & amp ; NPR . # IndiaAgainstCAA # IndiaAgainstCAA_NRC_NPR # melbourneforshaheenbagh # melbourneforshaheenbagh # melbourneforshaheenbagh # melbourneforshaheenbagh # melbourneforshaheenbagh # melbourneforshaheenbagh # melbourneforshaheenbagh https : //t.co/BfFKQDzOHa",
Sun Mar 08 02:13:39 +0000 2020, . @ DrSJaishankar seems 'full Flame Thrower ' Mode . Very rare moments .,India
Sun Mar 08 02:13:41 +0000 2020," Zayn really downloaded bird , search `` # Trampoline # BestRemix # iHeartAwards `` , tweeted , bounced without explaining CAA . 😐 ( I mean n't ... 👉🏾👈🏾 Hi )",
Sun Mar 08 02:13:51 +0000 2020," Those served notices hoarding include retired IPS officer S.R Darapuri , lawyer activist Mohammad Shoaib… https : //t.co/CoGuhMj4SC",India
Sun Mar 08 02:13:53 +0000 2020, Harish Salve 's arguments expose fault lines 'unconstitutionality ' CAA ; narrative Act built mythical NRC - Firstpost https : //t.co/s1uxwToyHe,
Sun Mar 08 02:13:54 +0000 2020, P3 UPDATE : Its coming wire CAA Arena . # BellevilleSens - 2 # Amerks - 2 4:57 left game . L… https : //t.co/rkRWweI7SF,"Belleville, Ontario"
Sun Mar 08 02:13:57 +0000 2020, Unbelievable . Gone days Supreme Court viewed respect . Another institution destroyed .,"Bangalore, India"
Sun Mar 08 02:14:01 +0000 2020, Thank Christine AND Matt ! ! Caught rerun 4 pm - GREAT job A N D GREAT win ! ! 💙💛👍🏀,"Delaware, USA"
Sun Mar 08 02:14:05 +0000 2020, RT @ anisansariias : Reverence peaceful anti CAA-NRC-NPR activists https : //t.co/fThjh8bIQ9,
Sun Mar 08 02:14:07 +0000 2020, Drexel downs UNC Wilmington 66-55 CAA first round https : //t.co/ky8MVzdmbF,
Sun Mar 08 02:14:14 +0000 2020, Not season finish team staff wanted..no team endured team gone through..two… https : //t.co/HCUWghYAOk,
Sun Mar 08 02:14:15 +0000 2020, Dear Sir 's / Madam's Do feel fear see hateful march beloved PM feel fear i… https : //t.co/YdxG2kWxXR,
Sun Mar 08 02:14:21 +0000 2020, Allahabad High Court intervenes UP Police ’ decision put banners photos anti-CAA protesters… https : //t.co/tFHya0pFBF,"Kalyan Dombivali, India"
Sun Mar 08 02:14:31 +0000 2020," We getting know friends really : EAM global rection CAA , Delhi riots https : //t.co/bTmeu44bRg @ wionews",India
Sun Mar 08 02:14:48 +0000 2020, Vandalizing property rioting name protest also fundamental right according Supreme Court.… https : //t.co/NbaHlPyocr,Delhi
Sun Mar 08 02:14:48 +0000 2020, @ karunanundy Is way thst ex SC judges impress upon current CJI review CAA/NPR/NRC p… https : //t.co/ORH2cUYsov,
Sun Mar 08 02:14:49 +0000 2020," @ jgopikrishnan70 transfer order @ narendramodi govt , pending","Mumbai, India"
Sun Mar 08 02:14:57 +0000 2020, CAA : A small step towards Humanity https : //t.co/mTk57DKmw0 via @ PGurus1,
